Company,Date,Close,High,Low,Open,Volume
"HINDUNILVR",2025-07-09 00:00:00.000,2423.39990234375,2439.699951171875,2397.10009765625,2399,1741690
"HINDUNILVR",2025-07-10 00:00:00.000,2408.39990234375,2434,2397.60009765625,2423.39990234375,1053695
"HINDUNILVR",2025-07-11 00:00:00.000,2519.60009765625,2530,2461,2500,7242235
"HINDUNILVR",2025-07-14 00:00:00.000,2516.60009765625,2532.5,2490,2500,2427712
"HINDUNILVR",2025-07-15 00:00:00.000,2526.89990234375,2529.89990234375,2510,2520.699951171875,1700294
"HINDUNILVR",2025-07-16 00:00:00.000,2517.60009765625,2532.89990234375,2507.5,2526.300048828125,1284379
"HINDUNILVR",2025-07-17 00:00:00.000,2509.800048828125,2525.39990234375,2506.199951171875,2513,807474
"HINDUNILVR",2025-07-18 00:00:00.000,2489.60009765625,2514.89990234375,2481.5,2514.89990234375,771112
"HINDUNILVR",2025-07-21 00:00:00.000,2464.89990234375,2493.60009765625,2455.39990234375,2490.89990234375,1169960
"HINDUNILVR",2025-07-22 00:00:00.000,2479.699951171875,2485,2452.60009765625,2470,861632
"HINDUNILVR",2025-07-23 00:00:00.000,2450.39990234375,2487,2442,2481,1320795
"HINDUNILVR",2025-07-24 00:00:00.000,2437.800048828125,2466,2421,2455.89990234375,693984
"HINDUNILVR",2025-07-25 00:00:00.000,2415.39990234375,2428.60009765625,2405.39990234375,2426.10009765625,769388
"HINDUNILVR",2025-07-28 00:00:00.000,2441.60009765625,2448.300048828125,2412.300048828125,2415.39990234375,987995
"HINDUNILVR",2025-07-29 00:00:00.000,2453.60009765625,2457.5,2429.699951171875,2444.800048828125,732282
"HINDUNILVR",2025-07-30 00:00:00.000,2437.39990234375,2452.89990234375,2398.5,2442,1224146
"HINDUNILVR",2025-07-31 00:00:00.000,2521.199951171875,2549,2420.10009765625,2420.10009765625,5505507
"HINDUNILVR",2025-08-01 00:00:00.000,2553.699951171875,2727.5,2536.89990234375,2550,4259653
"HINDUNILVR",2025-08-04 00:00:00.000,2543.699951171875,2583.199951171875,2535.10009765625,2547,1293028
"HINDUNILVR",2025-08-05 00:00:00.000,2534.699951171875,2553,2517.300048828125,2537.5,756361
"HINDUNILVR",2025-08-06 00:00:00.000,2535.60009765625,2563.10009765625,2526.60009765625,2538.699951171875,885487
"HINDUNILVR",2025-08-07 00:00:00.000,2517.5,2544,2495,2535.699951171875,847106
"ICICIBANK",2025-07-07 00:00:00.000,1435.699951171875,1440.9000244140625,1429.5999755859375,1437,5177477
"ICICIBANK",2025-07-08 00:00:00.000,1442,1445,1430,1432,5315847
"ICICIBANK",2025-07-09 00:00:00.000,1431.9000244140625,1438.699951171875,1426.5999755859375,1436.199951171875,8827347
"ICICIBANK",2025-07-10 00:00:00.000,1424.0999755859375,1439,1422.0999755859375,1436.800048828125,7795964
"ICICIBANK",2025-07-11 00:00:00.000,1421.9000244140625,1428,1414.5999755859375,1422,7158015
"ICICIBANK",2025-07-14 00:00:00.000,1423,1424.9000244140625,1416.0999755859375,1424.9000244140625,5846154
"ICICIBANK",2025-07-15 00:00:00.000,1430.800048828125,1433.800048828125,1419,1421.0999755859375,6041457
"ICICIBANK",2025-07-16 00:00:00.000,1426.4000244140625,1429.199951171875,1419.0999755859375,1426,5649093
"ICICIBANK",2025-07-17 00:00:00.000,1418.699951171875,1423.199951171875,1409.5,1421,12927394
"ICICIBANK",2025-07-18 00:00:00.000,1425.800048828125,1429,1408.5,1415.800048828125,11297246
"ICICIBANK",2025-07-21 00:00:00.000,1465.800048828125,1467.699951171875,1437,1448,13867136
"ICICIBANK",2025-07-22 00:00:00.000,1473.5999755859375,1482,1469.699951171875,1474.0999755859375,8930165
"ICICIBANK",2025-07-23 00:00:00.000,1488.5999755859375,1490,1472.5999755859375,1482.9000244140625,11974174
"ICICIBANK",2025-07-24 00:00:00.000,1483.4000244140625,1488.699951171875,1478.0999755859375,1487.699951171875,6700578
"ICICIBANK",2025-07-25 00:00:00.000,1477.0999755859375,1500,1473.5999755859375,1500,8696077
"ICICIBANK",2025-07-28 00:00:00.000,1488.4000244140625,1493.800048828125,1477.0999755859375,1477.0999755859375,7507479
"ICICIBANK",2025-07-29 00:00:00.000,1486.199951171875,1489.800048828125,1475.4000244140625,1479.9000244140625,9776027
"ICICIBANK",2025-07-30 00:00:00.000,1482.4000244140625,1488.5,1477.300048828125,1487.699951171875,7238625
"ICICIBANK",2025-07-31 00:00:00.000,1481.4000244140625,1494.5,1464,1469.9000244140625,12406146
"ICICIBANK",2025-08-01 00:00:00.000,1471.5999755859375,1485.0999755859375,1469.800048828125,1480.4000244140625,4416771
"ICICIBANK",2025-08-04 00:00:00.000,1463.199951171875,1478.800048828125,1461.300048828125,1476.800048828125,6140054
"ICICIBANK",2025-08-05 00:00:00.000,1444.4000244140625,1461.5,1441,1453,14799343
"ICICIBANK",2025-08-06 00:00:00.000,1443.5999755859375,1454,1441.5999755859375,1442.300048828125,7805252
"ICICIBANK",2025-08-07 00:00:00.000,1440.300048828125,1447.9000244140625,1429.0999755859375,1441.0999755859375,7431459
"INDUSINDBK",2025-07-07 00:00:00.000,854.45001220703125,866.95001220703125,845.20001220703125,847,3295065
"INDUSINDBK",2025-07-08 00:00:00.000,850.29998779296875,862.9000244140625,848.45001220703125,855,2344400
"INDUSINDBK",2025-07-09 00:00:00.000,840.75,854.9000244140625,839.54998779296875,851.75,2406142
"INDUSINDBK",2025-07-10 00:00:00.000,852.8499755859375,855.70001220703125,840.95001220703125,845,2560806
"INDUSINDBK",2025-07-11 00:00:00.000,858.8499755859375,867.70001220703125,849.5999755859375,852,3849544
"INDUSINDBK",2025-07-14 00:00:00.000,867.5999755859375,873.5,857.45001220703125,858.79998779296875,3605770
"INDUSINDBK",2025-07-15 00:00:00.000,881,886.75,869.6500244140625,871,3532750
"INDUSINDBK",2025-07-16 00:00:00.000,879.75,888.95001220703125,876,876,2863446
"INDUSINDBK",2025-07-17 00:00:00.000,865.0999755859375,890.9000244140625,862.75,879.75,4185118
"INDUSINDBK",2025-07-18 00:00:00.000,870.04998779296875,876.45001220703125,861.25,866,2622714
"INDUSINDBK",2025-07-21 00:00:00.000,858.79998779296875,870.04998779296875,830.5999755859375,870.04998779296875,6765856
"INDUSINDBK",2025-07-22 00:00:00.000,843.20001220703125,884.6500244140625,841.0999755859375,880,7686762
"INDUSINDBK",2025-07-23 00:00:00.000,851.1500244140625,854,841.79998779296875,849,2623940
"INDUSINDBK",2025-07-24 00:00:00.000,847.9000244140625,860.79998779296875,845,855.25,2006984
"INDUSINDBK",2025-07-25 00:00:00.000,823.70001220703125,848.4000244140625,821.4000244140625,846.4000244140625,2805230
"INDUSINDBK",2025-07-28 00:00:00.000,802.04998779296875,828.75,798,825,5922408
"INDUSINDBK",2025-07-29 00:00:00.000,808.20001220703125,818.8499755859375,790,800,16766666
"INDUSINDBK",2025-07-30 00:00:00.000,801.9000244140625,814.79998779296875,795.54998779296875,811,3218643
"INDUSINDBK",2025-07-31 00:00:00.000,798.9000244140625,806,789.0999755859375,795.5999755859375,4480429
"INDUSINDBK",2025-08-01 00:00:00.000,783.70001220703125,798.6500244140625,779.70001220703125,792.5,4739250
"INDUSINDBK",2025-08-04 00:00:00.000,804.04998779296875,805.5999755859375,781,783,2980888
"INDUSINDBK",2025-08-05 00:00:00.000,819.1500244140625,848.70001220703125,810.04998779296875,820,18982770
"INDUSINDBK",2025-08-06 00:00:00.000,803.3499755859375,822,795.4000244140625,822,5249912
"INDUSINDBK",2025-08-07 00:00:00.000,807.3499755859375,810,789.0999755859375,801.8499755859375,2551866
"INFY",2025-07-07 00:00:00.000,1627,1644,1623,1640,3294523
"INFY",2025-07-08 00:00:00.000,1638.699951171875,1646.199951171875,1621.5,1628,4590681
"INFY",2025-07-09 00:00:00.000,1633.699951171875,1638,1623.5999755859375,1637.800048828125,4580828
"INFY",2025-07-10 00:00:00.000,1615.800048828125,1638.9000244140625,1607.0999755859375,1638.9000244140625,5330179
"INFY",2025-07-11 00:00:00.000,1594.9000244140625,1607.0999755859375,1563,1579.0999755859375,11391755
"INFY",2025-07-14 00:00:00.000,1570.300048828125,1591.800048828125,1559.800048828125,1591.800048828125,9173426
"INFY",2025-07-15 00:00:00.000,1585.5999755859375,1603.5999755859375,1564,1565.0999755859375,7614807
"INFY",2025-07-16 00:00:00.000,1607.9000244140625,1612,1578.5,1579,6223491
"INFY",2025-07-17 00:00:00.000,1583.5,1610,1580.0999755859375,1598,7374814
"INFY",2025-07-18 00:00:00.000,1586.0999755859375,1599.300048828125,1580,1592.0999755859375,5161833
"INFY",2025-07-21 00:00:00.000,1584.300048828125,1589,1566.800048828125,1580,3682661
"INFY",2025-07-22 00:00:00.000,1570.9000244140625,1585.800048828125,1565,1565,8473741
"INFY",2025-07-23 00:00:00.000,1574.5,1591.9000244140625,1550,1576.300048828125,8035026
"INFY",2025-07-24 00:00:00.000,1552.5,1582,1548.199951171875,1580,14169664
"INFY",2025-07-25 00:00:00.000,1515.699951171875,1549.5,1511.300048828125,1543.4000244140625,10851259
"INFY",2025-07-28 00:00:00.000,1516,1519.300048828125,1482.5,1513.9000244140625,6439855
"INFY",2025-07-29 00:00:00.000,1513.699951171875,1517.199951171875,1496.0999755859375,1512.9000244140625,7070448
"INFY",2025-07-30 00:00:00.000,1519,1521.699951171875,1506,1519.9000244140625,5719051
"INFY",2025-07-31 00:00:00.000,1509,1527.0999755859375,1497,1509.699951171875,6851407
"INFY",2025-08-01 00:00:00.000,1469.5999755859375,1498.699951171875,1465.5,1493.9000244140625,8702978
"INFY",2025-08-04 00:00:00.000,1480.5,1482.800048828125,1451,1461.5,8610216
"INFY",2025-08-05 00:00:00.000,1460.300048828125,1478.699951171875,1455,1478.699951171875,10213323
"INFY",2025-08-06 00:00:00.000,1436.699951171875,1456.0999755859375,1430.300048828125,1452,10566934
"INFY",2025-08-07 00:00:00.000,1436.9000244140625,1442,1414.199951171875,1430,9891334
"ITC",2025-07-07 00:00:00.000,416.14999389648438,417.20001220703125,412,413,6845218
"ITC",2025-07-08 00:00:00.000,417.20001220703125,418.10000610351563,414.64999389648438,416.14999389648438,6807192
"ITC",2025-07-09 00:00:00.000,419.45001220703125,420.29998779296875,415.45001220703125,416.20001220703125,9930533
"ITC",2025-07-10 00:00:00.000,416.85000610351563,420.29998779296875,416.39999389648438,420.29998779296875,6220360
"ITC",2025-07-11 00:00:00.000,416.79998779296875,418.04998779296875,415.5,417,8578844
"ITC",2025-07-14 00:00:00.000,419.39999389648438,419.95001220703125,416.54998779296875,417.04998779296875,6896989
"ITC",2025-07-15 00:00:00.000,422.10000610351563,422.39999389648438,419,420.89999389648438,8532755
"ITC",2025-07-16 00:00:00.000,424.60000610351563,425.45001220703125,420.29998779296875,422.10000610351563,9780773
"ITC",2025-07-17 00:00:00.000,423.95001220703125,425.89999389648438,423,425.79998779296875,7240795
"ITC",2025-07-18 00:00:00.000,422.75,425.20001220703125,420.10000610351563,425.20001220703125,6730256
"ITC",2025-07-21 00:00:00.000,420.10000610351563,422.75,418.39999389648438,422,4822343
"ITC",2025-07-22 00:00:00.000,416,420.39999389648438,415.20001220703125,420.10000610351563,9869507
"ITC",2025-07-23 00:00:00.000,414.95001220703125,417.89999389648438,414,417.10000610351563,12196187
"ITC",2025-07-24 00:00:00.000,409.95001220703125,415.85000610351563,409.45001220703125,415.85000610351563,9005157
"ITC",2025-07-25 00:00:00.000,409.39999389648438,410.25,407.75,410,5824089
"ITC",2025-07-28 00:00:00.000,409.89999389648438,410.85000610351563,408.60000610351563,410.79998779296875,8123337
"ITC",2025-07-29 00:00:00.000,408.45001220703125,411.39999389648438,408,410,6811772
"ITC",2025-07-30 00:00:00.000,407.60000610351563,409.29998779296875,405.75,409,10915863
"ITC",2025-07-31 00:00:00.000,411.95001220703125,414,405.54998779296875,405.95001220703125,19364174
"ITC",2025-08-01 00:00:00.000,416.45001220703125,419.35000610351563,411.79998779296875,412.39999389648438,14324065
"ITC",2025-08-04 00:00:00.000,416.85000610351563,422.5,415.10000610351563,420.20001220703125,18352458
"ITC",2025-08-05 00:00:00.000,414.14999389648438,417.95001220703125,413,417.20001220703125,8495104
"ITC",2025-08-06 00:00:00.000,412,415,410.5,414.14999389648438,9080543
"ITC",2025-08-07 00:00:00.000,413.60000610351563,414.75,411.64999389648438,412,11513728
"JSWSTEEL",2025-07-07 00:00:00.000,1039.7999267578125,1042.193505568858,1032.5196049797066,1038.204248131274,871937
"JSWSTEEL",2025-07-08 00:00:00.000,1045,1049.5999755859375,1039.300048828125,1042,828011
"JSWSTEEL",2025-07-09 00:00:00.000,1040.4000244140625,1052,1033.4000244140625,1051.699951171875,1666607
"JSWSTEEL",2025-07-10 00:00:00.000,1043.300048828125,1049.5999755859375,1034.0999755859375,1040.9000244140625,1101654
"JSWSTEEL",2025-07-11 00:00:00.000,1037.199951171875,1051.199951171875,1034.0999755859375,1043,931901
"JSWSTEEL",2025-07-14 00:00:00.000,1038.9000244140625,1044.9000244140625,1031.800048828125,1040,1238524
"JSWSTEEL",2025-07-15 00:00:00.000,1035,1044.699951171875,1028.199951171875,1044.699951171875,982842
"JSWSTEEL",2025-07-16 00:00:00.000,1029.800048828125,1035,1020.5,1034,1099243
"JSWSTEEL",2025-07-17 00:00:00.000,1034.199951171875,1041.699951171875,1023.5,1030.5,1553977
"JSWSTEEL",2025-07-18 00:00:00.000,1034.4000244140625,1053.5,1027,1039,1694015
"JSWSTEEL",2025-07-21 00:00:00.000,1034.800048828125,1053.5,1018.2999877929688,1051,2771028
"JSWSTEEL",2025-07-22 00:00:00.000,1030.699951171875,1043.199951171875,1028.5999755859375,1038.5999755859375,1237568
"JSWSTEEL",2025-07-23 00:00:00.000,1033.800048828125,1037.800048828125,1025,1034,1192492
"JSWSTEEL",2025-07-24 00:00:00.000,1033.800048828125,1048.800048828125,1031.800048828125,1039,1462398
"JSWSTEEL",2025-07-25 00:00:00.000,1026.9000244140625,1035,1020.0999755859375,1033.800048828125,912255
"JSWSTEEL",2025-07-28 00:00:00.000,1028.800048828125,1034,1017.4000244140625,1029,1839488
"JSWSTEEL",2025-07-29 00:00:00.000,1034.9000244140625,1051.300048828125,1023.7999877929688,1023.7999877929688,2215340
"JSWSTEEL",2025-07-30 00:00:00.000,1037.9000244140625,1052.300048828125,1031.699951171875,1046.4000244140625,1781038
"JSWSTEEL",2025-07-31 00:00:00.000,1048.300048828125,1058.5999755859375,1018,1018,3144726
"JSWSTEEL",2025-08-01 00:00:00.000,1027.800048828125,1054,1023.5999755859375,1054,1604653
"JSWSTEEL",2025-08-04 00:00:00.000,1055.9000244140625,1058.9000244140625,1026.4000244140625,1029.699951171875,1835680
"JSWSTEEL",2025-08-05 00:00:00.000,1053.4000244140625,1063.4000244140625,1048.699951171875,1059,1524968
"JSWSTEEL",2025-08-06 00:00:00.000,1052.5999755859375,1061.5,1045.800048828125,1059,1797515
"JSWSTEEL",2025-08-07 00:00:00.000,1064.800048828125,1074.9000244140625,1046,1052.5999755859375,1837581
"KOTAKBANK",2025-07-07 00:00:00.000,2147.32421875,2154.3161571581527,2119.3564651173888,2127.5469727664763,2170585
"KOTAKBANK",2025-07-08 00:00:00.000,2221.938232421875,2238.9186549667938,2173.6938066547118,2182.4837212145635,7526291
"KOTAKBANK",2025-07-09 00:00:00.000,2226.732666015625,2231.5271868472532,2211.4502375533239,2214.446782590659,2020902
"KOTAKBANK",2025-07-10 00:00:00.000,2201.26220703125,2240.11731320662,2184.3815223388574,2226.5331209469705,5721813
"KOTAKBANK",2025-07-11 00:00:00.000,2218.042724609375,2222.4375597680541,2196.0680610970617,2199.26432701787,2679166
"KOTAKBANK",2025-07-14 00:00:00.000,2201.26220703125,2224.4354417113991,2194.7696922709788,2221.3389140511708,2395337
"KOTAKBANK",2025-07-15 00:00:00.000,2185.580322265625,2231.027925311575,2179.3872669827711,2207.4550050890057,2974143
"KOTAKBANK",2025-07-16 00:00:00.000,2176.89013671875,2187.4780274547875,2153.5171813664483,2181.5849193538365,2287703
"KOTAKBANK",2025-07-17 00:00:00.000,2168.300048828125,2189.1758818174048,2164.2046730457969,2172.4951631298627,2179561
"KOTAKBANK",2025-07-18 00:00:00.000,2140.5,2168,2131,2167.60009765625,2566543
"KOTAKBANK",2025-07-21 00:00:00.000,2165.199951171875,2167.60009765625,2130.199951171875,2138.10009765625,1827099
"KOTAKBANK",2025-07-22 00:00:00.000,2160.199951171875,2175,2145,2172,1564562
"KOTAKBANK",2025-07-23 00:00:00.000,2170.39990234375,2179.800048828125,2156.199951171875,2171,2790541
"KOTAKBANK",2025-07-24 00:00:00.000,2142.10009765625,2171.800048828125,2140,2165.39990234375,2058400
"KOTAKBANK",2025-07-25 00:00:00.000,2124.60009765625,2149.89990234375,2118.300048828125,2139.10009765625,1745475
"KOTAKBANK",2025-07-28 00:00:00.000,1966.5999755859375,2055.300048828125,1960,2025.300048828125,13824699
"KOTAKBANK",2025-07-29 00:00:00.000,1972.699951171875,1979.699951171875,1953,1967,5043934
"KOTAKBANK",2025-07-30 00:00:00.000,1959.699951171875,1980.9000244140625,1957,1966.0999755859375,3589991
"KOTAKBANK",2025-07-31 00:00:00.000,1978.5999755859375,1998.5999755859375,1935,1941.199951171875,4303918
"KOTAKBANK",2025-08-01 00:00:00.000,1992.4000244140625,2007,1972.0999755859375,1983,2672373
"KOTAKBANK",2025-08-04 00:00:00.000,1997,2007,1982.0999755859375,1987,1543261
"KOTAKBANK",2025-08-05 00:00:00.000,2003,2008,1994.800048828125,2008,2421332
"KOTAKBANK",2025-08-06 00:00:00.000,2002.4000244140625,2025.5999755859375,1992.699951171875,2003,2662279
"KOTAKBANK",2025-08-07 00:00:00.000,1992.0999755859375,1995.5,1965,1981,14552163
"LT",2025-07-07 00:00:00.000,3581.39990234375,3609.800048828125,3575.10009765625,3599.89990234375,719539
"LT",2025-07-08 00:00:00.000,3606.39990234375,3614,3560,3580,1513912
"LT",2025-07-09 00:00:00.000,3579.699951171875,3605.10009765625,3568.199951171875,3605,1008876
"LT",2025-07-10 00:00:00.000,3574.699951171875,3589.89990234375,3569,3575,1063910
"LT",2025-07-11 00:00:00.000,3540.60009765625,3586.60009765625,3535.5,3575,1439747
"LT",2025-07-14 00:00:00.000,3495.89990234375,3548.699951171875,3488,3540.60009765625,1358844
"LT",2025-07-15 00:00:00.000,3494,3521,3481.699951171875,3519,1585193
"LT",2025-07-16 00:00:00.000,3503.800048828125,3516,3477,3504,1266964
"LT",2025-07-17 00:00:00.000,3474,3515,3467.5,3515,2217275
"LT",2025-07-18 00:00:00.000,3464.800048828125,3499,3450,3489,1818696
"LT",2025-07-21 00:00:00.000,3502.800048828125,3508.10009765625,3444.89990234375,3467.60009765625,1521623
"LT",2025-07-22 00:00:00.000,3464.60009765625,3507.60009765625,3454.10009765625,3502,2586522
"LT",2025-07-23 00:00:00.000,3484.89990234375,3490,3458.60009765625,3476.199951171875,1192261
"LT",2025-07-24 00:00:00.000,3477.5,3493.39990234375,3461,3484.89990234375,1083671
"LT",2025-07-25 00:00:00.000,3442.89990234375,3477,3437.39990234375,3470,1338744
"LT",2025-07-28 00:00:00.000,3422.199951171875,3446.10009765625,3405.10009765625,3430.10009765625,2256080
"LT",2025-07-29 00:00:00.000,3495.60009765625,3504.300048828125,3406.5,3418,1241060
"LT",2025-07-30 00:00:00.000,3665.10009765625,3685.300048828125,3590,3622,8760659
"LT",2025-07-31 00:00:00.000,3636.5,3662.89990234375,3621,3625,1927627
"LT",2025-08-01 00:00:00.000,3587.300048828125,3636,3578.10009765625,3636,1205945
"LT",2025-08-04 00:00:00.000,3631.10009765625,3636.800048828125,3577,3595.199951171875,1033049
"LT",2025-08-05 00:00:00.000,3652.60009765625,3657.699951171875,3608.300048828125,3630,1158433
"LT",2025-08-06 00:00:00.000,3628.39990234375,3671,3622.199951171875,3650,931383
"LT",2025-08-07 00:00:00.000,3641.60009765625,3649,3599.199951171875,3610.300048828125,1211488
"LTIM",2025-07-07 00:00:00.000,5350,5375,5305.5,5317,218259
"LTIM",2025-07-08 00:00:00.000,5369,5414.5,5335.5,5351,199345
"LTIM",2025-07-09 00:00:00.000,5329.5,5389,5291.5,5374.5,248609
"LTIM",2025-07-10 00:00:00.000,5320,5348.5,5277,5340,164263
"LTIM",2025-07-11 00:00:00.000,5206,5277,5170.5,5240,372811
"LTIM",2025-07-14 00:00:00.000,5158,5206,5101.5,5201,181796
"LTIM",2025-07-15 00:00:00.000,5250.5,5273.5,5158.5,5163,152240
"LTIM",2025-07-16 00:00:00.000,5327,5338,5241.5,5259.5,210384
"LTIM",2025-07-17 00:00:00.000,5194.5,5335,5154,5327,501952
"LTIM",2025-07-18 00:00:00.000,5124,5239,5070.5,5239,1230478
"LTIM",2025-07-21 00:00:00.000,5154,5167,5117,5125,182552
"LTIM",2025-07-22 00:00:00.000,5175.5,5204.5,5142.5,5162,179391
"LTIM",2025-07-23 00:00:00.000,5298,5310,5158.5,5200,312770
"LTIM",2025-07-24 00:00:00.000,5206,5303.5,5190,5302,282828
"LTIM",2025-07-25 00:00:00.000,5096,5224,5070.5,5190,364335
"LTIM",2025-07-28 00:00:00.000,5047,5135,5028,5090,172801
"LTIM",2025-07-29 00:00:00.000,5056.5,5089,5006,5045,198271
"LTIM",2025-07-30 00:00:00.000,5139.5,5149,5045.5,5057,152345
"LTIM",2025-07-31 00:00:00.000,5106,5150,5067,5070,152446
"LTIM",2025-08-01 00:00:00.000,5017.5,5099.5,5007.5,5092,277363
"LTIM",2025-08-04 00:00:00.000,5089,5102.5,4939.5,5014.5,226983
"LTIM",2025-08-05 00:00:00.000,5131.5,5149.5,5045,5100,183181
"LTIM",2025-08-06 00:00:00.000,5035.5,5132,5022,5125,231816
"LTIM",2025-08-07 00:00:00.000,5037.5,5089.5,4959,5011,236361
"MARUTI",2025-07-07 00:00:00.000,12385.9423828125,12534.336261200828,12337.467049205645,12511.582533181285,220116
"MARUTI",2025-07-08 00:00:00.000,12281.0771484375,12420.567391544451,12226.666060700747,12390.888616415314,241050
"MARUTI",2025-07-09 00:00:00.000,12336.4775390625,12405.728014422113,12296.905838857007,12301.852301382693,174203
"MARUTI",2025-07-10 00:00:00.000,12514.5498046875,12534.335654181077,12268.215978492464,12366.155933485672,277325
"MARUTI",2025-07-11 00:00:00.000,12439.3642578125,12549.175728515314,12386.931753783228,12504.657564716877,194420
"MARUTI",2025-07-14 00:00:00.000,12380.0068359375,12480.914674939067,12297.895555181321,12455.193068919061,246737
"MARUTI",2025-07-15 00:00:00.000,12401.7705078125,12463.106641466326,12347.359421506686,12347.359421506686,147377
"MARUTI",2025-07-16 00:00:00.000,12429.470703125,12436.395750476311,12305.809143280156,12401.770513719755,204480
"MARUTI",2025-07-17 00:00:00.000,12342.4130859375,12491.796251693877,12329.552283587615,12434.417287363614,189207
"MARUTI",2025-07-18 00:00:00.000,12286.0234375,12392.867026456439,12237.548105473468,12390.888441475763,124068
"MARUTI",2025-07-21 00:00:00.000,12272.173828125,12344.3921827766,12209.848398768137,12297.895433891323,232066
"MARUTI",2025-07-22 00:00:00.000,12358.2421875,12395.835303344142,12187.094581156942,12315.702609044789,169006
"MARUTI",2025-07-23 00:00:00.000,12491.796875,12582.811788479052,12405.728424210025,12405.728424210025,342005
"MARUTI",2025-07-24 00:00:00.000,12422.5458984375,12525.432318238209,12384.952783510318,12512.57151576312,157163
"MARUTI",2025-07-25 00:00:00.000,12271.1845703125,12422.546327750246,12224.687821295676,12410.674817362973,260700
"MARUTI",2025-07-28 00:00:00.000,12207.869140625,12400.781173236172,12170.276026577694,12238.537207347801,292879
"MARUTI",2025-07-29 00:00:00.000,12335.48828125,12373.081396550946,12136.640487158153,12207.869547728367,285115
"MARUTI",2025-07-30 00:00:00.000,12482.892578125,12507.624890254745,12287.012666057417,12297.894883394505,203847
"MARUTI",2025-07-31 00:00:00.000,12473,12623.372461928933,12330.541878172589,12372.092163705584,709783
"MARUTI",2025-08-01 00:00:00.000,12302,12779,12273,12521,346024
"MARUTI",2025-08-04 00:00:00.000,12365,12425,12225,12326,255693
"MARUTI",2025-08-05 00:00:00.000,12537,12577,12370,12400,233560
"MARUTI",2025-08-06 00:00:00.000,12524,12619,12483,12570,151608
"MARUTI",2025-08-07 00:00:00.000,12632,12654,12429,12525,173313
"MM",2025-07-07 00:00:00.000,3160.199951171875,3173,3152.10009765625,3162.5,853459
"MM",2025-07-08 00:00:00.000,3157.89990234375,3168,3123,3150,1513129
"MM",2025-07-09 00:00:00.000,3176.300048828125,3189,3141,3145,1245661
"MM",2025-07-10 00:00:00.000,3162.39990234375,3192.60009765625,3137.60009765625,3172.10009765625,1701384
"MM",2025-07-11 00:00:00.000,3073.199951171875,3162.39990234375,3062.39990234375,3158,3041614
"MM",2025-07-14 00:00:00.000,3092.10009765625,3104.800048828125,3053.60009765625,3072.800048828125,2958843
"MM",2025-07-15 00:00:00.000,3128.60009765625,3148.300048828125,3082.89990234375,3086.10009765625,2826720
"MM",2025-07-16 00:00:00.000,3196.5,3210,3082.39990234375,3128.60009765625,2892812
"MM",2025-07-17 00:00:00.000,3195,3238,3171,3186.300048828125,3267180
"MM",2025-07-18 00:00:00.000,3192.39990234375,3252,3176.699951171875,3208,2040381
"MM",2025-07-21 00:00:00.000,3246.699951171875,3253.60009765625,3152.800048828125,3177,2436535
"MM",2025-07-22 00:00:00.000,3257.199951171875,3271.89990234375,3210.5,3246.699951171875,1854072
"MM",2025-07-23 00:00:00.000,3268.800048828125,3303,3248,3260,2159800
"MM",2025-07-24 00:00:00.000,3260.89990234375,3286.5,3243.699951171875,3255,1469406
"MM",2025-07-25 00:00:00.000,3246.39990234375,3259,3214,3256,1475856
"MM",2025-07-28 00:00:00.000,3209.800048828125,3256.89990234375,3199.199951171875,3246.39990234375,1939520
"MM",2025-07-29 00:00:00.000,3199.39990234375,3225.89990234375,3186.60009765625,3203,1824673
"MM",2025-07-30 00:00:00.000,3208.89990234375,3241.60009765625,3151.89990234375,3195,2199654
"MM",2025-07-31 00:00:00.000,3203.10009765625,3238.199951171875,3135.60009765625,3225,4465859
"MM",2025-08-01 00:00:00.000,3159.300048828125,3205,3116.699951171875,3205,3781457
"MM",2025-08-04 00:00:00.000,3200.199951171875,3223,3160,3170,2684012
"MM",2025-08-05 00:00:00.000,3212.199951171875,3222,3170.10009765625,3195,1805644
"MM",2025-08-06 00:00:00.000,3227.5,3240.10009765625,3178.60009765625,3212.199951171875,1866321
"MM",2025-08-07 00:00:00.000,3211.10009765625,3229.60009765625,3161.10009765625,3198,2374614
"NESTLEIND",2025-07-07 00:00:00.000,2422.10009765625,2426,2388,2399.39990234375,434207
"NESTLEIND",2025-07-08 00:00:00.000,2417.89990234375,2435.699951171875,2407,2422.10009765625,355788
"NESTLEIND",2025-07-09 00:00:00.000,2427.800048828125,2436.5,2414.5,2420,395180
"NESTLEIND",2025-07-10 00:00:00.000,2401.39990234375,2436.89990234375,2397.60009765625,2425,284925
"NESTLEIND",2025-07-11 00:00:00.000,2403.5,2428.699951171875,2397.10009765625,2404,370532
"NESTLEIND",2025-07-14 00:00:00.000,2392.89990234375,2414.699951171875,2377,2405.300048828125,471457
"NESTLEIND",2025-07-15 00:00:00.000,2416.300048828125,2420,2380.10009765625,2392.89990234375,532304
"NESTLEIND",2025-07-16 00:00:00.000,2460,2490,2407.39990234375,2416,1405315
"NESTLEIND",2025-07-17 00:00:00.000,2449.10009765625,2470,2446.10009765625,2458,273354
"NESTLEIND",2025-07-18 00:00:00.000,2472.199951171875,2476.89990234375,2431,2459,449826
"NESTLEIND",2025-07-21 00:00:00.000,2472.60009765625,2478.39990234375,2445,2472.89990234375,478987
